Subject,Type,x.0.1,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,y.0.1,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,x.0.4,x.1.4,x.2.4,x.3.4,x.4.4,x.5.4,x.6.4,y.0.4,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,x.0.5,x.1.5,x.2.5,x.3.5,x.4.5,x.5.5,x.6.5,y.0.5,y.1.5,y.2.5,y.3.5,y.4.5,y.5.5,y.6.5,x.0.3,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,y.0.3,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,x.0.2,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,y.0.2,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2
81,Fall,1.740578038,0.175551604,0.569866198,0.560515469,0.540434811,0.662649593,0.665612729,1.571823832,0.1449673,0.594093923,0.749214758,0.594965096,0.495442292,0.27912837,0.069337206,0.526454316,0.146295989,0.079119719,0.045313269,0.022064499,0.008100479,0.066982276,0.392743612,0.115342461,0.065039314,0.045010394,0.023304405,0.013337555,0.461492539,0.410166538,0.111025422,0.076378936,0.042870012,0.020737588,0.008284597,0.415194807,0.226618952,0.06709751,0.066091964,0.041830666,0.023386176,0.01390631,18417.99305,184.9819073,1951.709029,1882.916667,1751.200112,2647.638992,2904.693956,12148.30575,126.1421665,2113.165399,3376.110131,2130.806434,1500.96183,476.5773716,0.15,1.983333333,0.666666667,0.366666667,0.233333333,0.116666667,0.033333333,0.266666667,1.55,0.533333333,0.316666667,0.2,0.116666667,0.083333333
81,Fall,1.751550524,0.2785511,0.609551773,0.673326079,0.579924147,0.692122561,0.828505852,1.640521358,0.172619103,0.871776199,0.603871939,0.562418271,0.906243736,0.374432328,0.095951018,0.466603598,0.205384421,0.088303669,0.041192777,0.018983705,0.008541616,0.072114224,0.367306489,0.099962975,0.077672979,0.032407916,0.011241631,0.009507023,0.471289367,0.374596767,0.15234154,0.082596864,0.04014025,0.019319228,0.007859958,0.367902699,0.186899662,0.058273896,0.074022402,0.032549621,0.011527253,0.008967985,16394.11923,466.2259171,2228.175859,2723.597249,2069.934054,2906.030859,4343.292943,16495.00852,178.6606539,4556.661224,2185.606971,1926.742441,5267.200105,876.2056832,0.233333333,1.433333333,0.816666667,0.383333333,0.166666667,0.083333333,0.033333333,0.216666667,1.233333333,0.466666667,0.366666667,0.15,0.05,0.05
82,Fall,1.11408161,0.19875852,0.523797235,0.77701678,0.480884957,0.431922401,0.172280299,1.111781753,0.163289843,0.610640914,0.408523634,0.552836132,0.403425647,0.180538685,0.115694833,0.382108747,0.149798028,0.075311753,0.037976418,0.018930131,0.00985885,0.08486767,0.287299368,0.107058343,0.081807128,0.03722708,0.020305021,0.010605802,0.487947094,0.268741637,0.12660624,0.075050436,0.036857787,0.018731116,0.009468752,0.381316465,0.112341557,0.065816001,0.065815435,0.036779931,0.019869609,0.010685964,7539.48648,236.6492175,1646.787943,3614.918697,1399.438947,1075.690916,178.3096667,7533.62713,160.0268193,2240.101092,1001.652059,1833.117818,978.0059521,197.384106,0.333333333,1.433333333,0.483333333,0.333333333,0.183333333,0.1,0.05,0.283333333,1.25,0.483333333,0.4,0.183333333,0.116666667,0.066666667
82,Fall,1.11408161,0.19875852,0.523797235,0.77701678,0.480884957,0.431922401,0.172280299,1.111781753,0.163289843,0.610640914,0.408523634,0.552836132,0.403425647,0.180538685,0.115694833,0.382108747,0.149798028,0.075311753,0.037976418,0.018930131,0.00985885,0.08486767,0.287299368,0.107058343,0.081807128,0.03722708,0.020305021,0.010605802,0.487947094,0.268741637,0.12660624,0.075050436,0.036857787,0.018731116,0.009468752,0.381316465,0.112341557,0.065816001,0.065815435,0.036779931,0.019869609,0.010685964,7539.48648,236.6492175,1646.787943,3614.918697,1399.438947,1075.690916,178.3096667,7533.62713,160.0268193,2240.101092,1001.652059,1833.117818,978.0059521,197.384106,0.333333333,1.433333333,0.483333333,0.333333333,0.183333333,0.1,0.05,0.283333333,1.25,0.483333333,0.4,0.183333333,0.116666667,0.066666667
82,Fall,1.148331359,0.214640858,0.517642218,0.582211662,0.372455312,0.476634027,0.386063391,1.14551404,0.155624543,0.336234346,0.601604849,0.434950351,0.379197919,0.224663465,0.106428902,0.452584847,0.131912422,0.082381372,0.039326892,0.018494002,0.009364902,0.077030914,0.395837978,0.154736399,0.062241316,0.042297977,0.018687081,0.010067589,0.483856517,0.336911665,0.111378981,0.074435653,0.040657907,0.018769143,0.008983427,0.430446114,0.240943432,0.117289363,0.061431512,0.043024526,0.019182853,0.009153894,7710.270126,276.4438252,1604.993552,2038.272739,852.4883154,1394.875337,943.3999324,7995.83939,145.3444776,678.8051282,2198.094826,1138.761306,892.861589,318.5377521,0.3,1.583333333,0.533333333,0.383333333,0.183333333,0.1,0.05,0.2,1.433333333,0.65,0.266666667,0.2,0.1,0.05
85,Fall,1.640462416,0.375327727,0.869568165,0.816521483,0.843909777,0.617160635,0.252670187,1.400848344,0.145391821,0.430745477,0.708777795,0.703819284,0.694692262,0.313242476,0.203793394,0.562530458,0.196475483,0.123072773,0.068350008,0.025225579,0.021295829,0.111002087,0.561729631,0.195926623,0.10399731,0.057827778,0.026939215,0.016137524,0.549844423,0.433198349,0.170993934,0.11880865,0.067169314,0.021645784,0.01797779,0.384259966,0.428373335,0.147023187,0.076193872,0.055754031,0.02040157,0.016132235,16198.62005,845.3937386,4543.178219,4002.603021,4277.503877,2355.938005,391.9039206,11906.69522,126.8466693,1111.273187,3016.033038,2971.648861,2928.048401,583.8764305,0.416666667,2.516666667,0.666666667,0.5,0.333333333,0.133333333,0.116666667,0.3,2.75,0.5,0.483333333,0.283333333,0.15,0.083333333
85,Fall,1.791541269,0.358834008,0.710223907,0.975675961,0.890454057,0.579890572,0.549267681,1.62332164,0.161391125,0.275177609,1.030066863,0.588895155,0.508933152,0.476004429,0.162617872,0.55360948,0.238913732,0.097026863,0.052362279,0.024572889,0.010881827,0.091813771,0.538089935,0.279588778,0.080254674,0.051696021,0.022824248,0.012035426,0.557571421,0.421827207,0.194446267,0.08900096,0.053070734,0.024303648,0.011093584,0.391455744,0.391943261,0.245045942,0.057530565,0.050277543,0.023373809,0.00846519,19064.2925,772.799328,3036.007603,5713.626987,4806.286543,2037.56193,1807.813842,14955.47662,156.3444827,454.8379133,6364.334917,2081.872625,1540.73138,1411.612596,0.35,2.316666667,0.816666667,0.433333333,0.25,0.133333333,0.05,0.266666667,2.333333333,0.816666667,0.383333333,0.25,0.1,0.066666667
85,Fall,1.707716742,0.367656416,0.529408445,0.657733024,0.882368361,0.77247551,0.569104913,1.582492364,0.208529528,0.417314654,0.904078701,0.661657109,0.348730854,0.389152389,0.184831572,0.564646424,0.361385724,0.129772723,0.060016153,0.032322992,0.014594816,0.113354157,0.514005628,0.240807913,0.097033844,0.057175959,0.024693766,0.013832672,0.54927973,0.455199584,0.29644233,0.125036571,0.051048251,0.032635612,0.014153204,0.40762833,0.368056894,0.173570356,0.079782473,0.054269322,0.025445156,0.01422843,16334.66807,811.0832121,1682.161358,2601.734221,4623.207744,3629.926237,2040.057364,14336.73281,260.919379,1044.930542,4911.346638,2632.149073,743.7655629,959.9967922,0.333333333,2.35,1.233333333,0.516666667,0.316666667,0.15,0.066666667,0.3,2.15,0.783333333,0.45,0.283333333,0.116666667,0.066666667
92,Fall,1.496020624,0.257808363,0.594597202,0.691917798,0.533845182,0.547231787,0.581159386,1.302365509,0.120652589,0.365253026,0.775367989,0.602450733,0.3633877,0.480627897,0.153032946,0.552057303,0.246531229,0.11727398,0.053495209,0.026255342,0.009968716,0.100844156,0.484659728,0.235284899,0.09239934,0.043167421,0.030012274,0.016374933,0.591095542,0.462996714,0.233505511,0.120633404,0.055196633,0.026337974,0.009500852,0.431814465,0.333458814,0.174938115,0.081808237,0.044691909,0.030454751,0.016219805,12609.4783,398.6518411,2115.443126,2863.881028,1711.9108,1816.564159,2144.172822,10295.74571,87.3685493,800.6888969,3603.438571,2219.472161,797.4740101,1405.099271,0.366666667,2.183333333,0.85,0.5,0.266666667,0.133333333,0.05,0.3,1.916666667,0.85,0.433333333,0.216666667,0.15,0.083333333
92,Fall,1.581012216,0.205490419,0.442540561,0.787291092,0.556249427,0.716965549,0.516777979,1.274585887,0.150569338,0.299020919,0.595231321,0.543586108,0.765369982,0.481800543,0.121748274,0.534480384,0.283331992,0.111529161,0.053716383,0.022247821,0.013017117,0.086778917,0.389673921,0.249954583,0.088746051,0.050168254,0.021583768,0.009245319,0.576251406,0.417207083,0.236098509,0.111217151,0.055316917,0.020422558,0.013105925,0.472747058,0.22786398,0.202962153,0.077534095,0.051227166,0.021623485,0.008702422,15199.08787,253.4277942,1175.180027,3722.762317,1887.000044,3190.546525,1599.16456,9922.478883,136.0355424,536.8948756,2127.89603,1800.832324,3577.795044,1498.805608,0.25,2.583333333,0.95,0.5,0.233333333,0.116666667,0.066666667,0.233333333,1.283333333,0.85,0.433333333,0.233333333,0.116666667,0.05
92,Fall,1.585181802,0.28010565,0.596722797,0.540613966,0.554491391,0.608720842,0.584194423,1.194563998,0.117134881,0.239406982,0.549801489,0.551964517,0.451871303,0.497228982,0.129759371,0.486544348,0.246035638,0.11781289,0.057298103,0.027290005,0.012444788,0.081216798,0.401971961,0.286840144,0.089836211,0.051306173,0.032018012,0.015076827,0.532005248,0.374409475,0.218841766,0.119810375,0.053008395,0.028241571,0.011532301,0.326882222,0.246839446,0.195462622,0.075531942,0.052025336,0.033178962,0.01420298,15404.6809,470.9227506,2137.438584,1754.683157,1845.195414,2290.886518,2161.07277,8667.118415,82.43680373,344.0355115,1817.795697,1858.218305,1239.340022,1479.142968,0.233333333,1.683333333,0.866666667,0.516666667,0.3,0.116666667,0.066666667,0.216666667,1.05,1.083333333,0.416666667,0.233333333,0.166666667,0.083333333
95,Fall,1.09695696,0.150760304,0.237681357,0.575144743,0.546617437,0.228853318,0.401854448,0.902703483,0.071807612,0.190279158,0.557455235,0.443720342,0.340326008,0.225861664,0.126761115,0.584341675,0.32550795,0.10618642,0.065544002,0.034647611,0.014515663,0.087143758,0.471489268,0.218308898,0.084937438,0.064169056,0.028831649,0.018633739,0.572192262,0.513655326,0.295018655,0.109525455,0.064444282,0.035119914,0.01368486,0.477306497,0.324752364,0.168431842,0.072144203,0.063487056,0.029110613,0.018345742,7285.78887,136.4273848,339.0203602,1985.350205,1792.101014,316.2228721,1001.075711,4557.900535,30.94518856,217.5155334,1870.433007,1186.438378,714.3207317,299.9614991,0.266666667,2.483333333,1.133333333,0.466666667,0.316666667,0.166666667,0.066666667,0.3,1.533333333,0.7,0.383333333,0.3,0.133333333,0.1
95,Fall,1.150644948,0.129491621,0.364111336,0.807315647,0.376093185,0.454307077,0.342515913,0.925932667,0.045910717,0.23489041,0.542613121,0.367831209,0.453314888,0.141102125,0.122757074,0.566408456,0.255846204,0.090449248,0.049050383,0.02852332,0.013582962,0.079759803,0.541701048,0.160776036,0.076354087,0.060407866,0.026907449,0.012598843,0.610177056,0.468256176,0.220524392,0.086866607,0.050731307,0.02771207,0.012594433,0.469102506,0.402975812,0.11852881,0.062042841,0.058307931,0.026259877,0.012106032,8023.880226,100.6478073,796.5567393,3913.418704,863.6976537,1253.225933,739.8228903,5054.059702,12.64360904,331.5988699,1751.098145,822.3734051,1251.262884,124.2982685,0.35,2.266666667,0.916666667,0.416666667,0.216666667,0.15,0.066666667,0.283333333,2.35,0.566666667,0.35,0.266666667,0.133333333,0.066666667
95,Fall,1.009309172,0.153489538,0.409029788,0.600939417,0.355760805,0.315203185,0.173710436,0.763496562,0.044827036,0.187540039,0.376531733,0.475993842,0.221833731,0.23220322,0.129454414,0.529789736,0.223766538,0.089405832,0.05094111,0.02145401,0.009096005,0.085556148,0.51941392,0.227017883,0.099537461,0.050814267,0.025316801,0.013050897,0.564678069,0.44439991,0.189436001,0.086701011,0.050478307,0.02088417,0.008323406,0.418063486,0.35116119,0.161445456,0.088326896,0.050734067,0.025392551,0.012559207,5283.032937,141.2974091,1005.149276,2167.953036,765.6253902,610.6424244,194.5541482,3207.143331,12.062149,211.1736774,850.1986154,1377.155285,294.3162547,305.164177,0.4,1.866666667,0.816666667,0.416666667,0.25,0.116666667,0.05,0.283333333,2.233333333,0.766666667,0.45,0.233333333,0.133333333,0.066666667
100,Fall,1.105529452,0.138913322,0.291202521,0.589570253,0.621428486,0.521727061,0.263651483,0.916499433,0.086946062,0.342941735,0.369387414,0.435184719,0.337981736,0.191768563,0.079224685,0.438473141,0.218781085,0.066908452,0.034437968,0.019265753,0.010027584,0.073682756,0.263281989,0.136768548,0.078888286,0.039852187,0.021772039,0.010591089,0.515122759,0.320483496,0.15820837,0.067418668,0.033662306,0.017821263,0.009952779,0.448093953,0.175199233,0.109617617,0.074201111,0.039154757,0.02167243,0.010288675,7317.607146,115.7707152,508.9784033,2098.980879,2378.254086,1669.360234,440.4214639,5080.639834,45.34211293,703.6820935,827.8503318,1150.030028,681.6443127,232.2729327,0.2,1.366666667,0.883333333,0.3,0.15,0.1,0.05,0.233333333,0.966666667,0.533333333,0.316666667,0.2,0.116666667,0.066666667
100,Fall,1.486382861,0.208853102,0.406386746,0.40643033,0.834111463,0.538951396,0.146245077,0.926794468,0.03446959,0.215550154,0.298201105,0.376665602,0.654933706,0.314845799,0.066968603,0.370585535,0.161358003,0.085932924,0.029180791,0.013620957,0.007125301,0.057520098,0.492944295,0.177695405,0.090156419,0.04705301,0.018500377,0.012787529,0.477454074,0.250039816,0.156098586,0.085059672,0.029748009,0.013706411,0.007094165,0.269072244,0.355579586,0.137256137,0.087024364,0.049248274,0.018371692,0.011436598,10325.3203,261.8515287,990.0719156,991.5782774,4278.995028,1841.129581,135.1402482,4600.822139,7.130401562,278.8739854,533.9553379,852.6136924,2652.96554,623.6023108,0.183333333,1.216666667,0.633333333,0.4,0.133333333,0.066666667,0.033333333,0.183333333,1.55,0.666666667,0.383333333,0.216666667,0.1,0.066666667
100,Fall,1.629196779,0.180767969,0.320717813,0.406968974,0.776240179,0.407815904,0.68340356,1.205224561,0.137266262,0.195558803,0.311923186,0.323335794,0.843833502,0.458330224,0.054278534,0.427599024,0.191148976,0.077196382,0.025782664,0.020292522,0.009968402,0.044515361,0.164206801,0.174949173,0.086083494,0.04301091,0.013192875,0.007152114,0.471641159,0.336977357,0.151076816,0.079798116,0.023778058,0.020175776,0.009896991,0.343149493,0.068500048,0.133492968,0.07621059,0.040778912,0.013787997,0.006085008,16232.00091,195.8041362,617.4736086,992.6025877,3690.073653,1017.4888,2895.523306,9139.290077,112.7759877,229.8396256,584.9951217,629.9938693,4607.212709,1349.797925,0.1,1.383333333,0.766666667,0.35,0.116666667,0.1,0.05,0.1,0.866666667,0.65,0.383333333,0.2,0.05,0.033333333
102,Fall,1.070276884,0.18725039,0.466702447,0.502614157,0.258030971,0.426837084,0.416394373,0.779504123,0.11936684,0.262853302,0.312114047,0.367803507,0.40774105,0.183987892,0.157597946,0.522803906,0.254875768,0.123321927,0.072883908,0.03321744,0.017446662,0.122692869,0.478668914,0.248994533,0.113883831,0.059638405,0.024334556,0.012326225,0.561082841,0.425090856,0.230542141,0.108286393,0.074247191,0.034314566,0.016203755,0.460823875,0.342306517,0.201750242,0.109072872,0.060668944,0.024459625,0.012071544,6426.761659,210.4338183,1307.290067,1515.662338,399.8141372,1117.723915,1021.579205,3473.96937,85.51528627,414.688199,585.7157088,806.3726292,989.8980778,210.5080431,0.4,1.9,0.9,0.533333333,0.333333333,0.15,0.1,0.3,1.683333333,0.766666667,0.5,0.3,0.133333333,0.066666667
102,Fall,0.953836959,0.2209879,0.455345925,0.417368448,0.450176424,0.202491732,0.29037751,0.80634087,0.075790515,0.24482698,0.4377531,0.248083351,0.289979099,0.286733972,0.17378594,0.529865363,0.223637884,0.109063598,0.044505329,0.03375285,0.013502088,0.114698722,0.545935597,0.277820425,0.107150564,0.057190167,0.028986555,0.013787147,0.546224323,0.445163124,0.204771891,0.10188934,0.042110877,0.032462293,0.012593481,0.400668851,0.416661196,0.242784903,0.102412067,0.048573084,0.030137727,0.01385047,5452.818833,293.1525888,1243.620627,1045.653301,1241.66986,249.7901,516.943068,3796.957304,34.47701351,359.0078646,1151.476517,368.8367347,507.8443241,511.5471696,0.416666667,1.983333333,0.833333333,0.5,0.2,0.166666667,0.066666667,0.283333333,2.5,0.95,0.466666667,0.266666667,0.15,0.083333333
102,Fall,1.064175517,0.233558481,0.390353367,0.390386991,0.262177642,0.408984257,0.409334229,0.762587152,0.08734739,0.328232282,0.355629375,0.304401532,0.271339038,0.156029131,0.149697331,0.507196,0.25953818,0.123993467,0.051687381,0.028116346,0.013339185,0.123903645,0.508542237,0.200292388,0.110845664,0.058818223,0.025599695,0.015572497,0.526502221,0.394901839,0.243518661,0.113207521,0.045438045,0.028039685,0.012387604,0.391882375,0.361797852,0.156773299,0.111809035,0.059171344,0.024949558,0.015303031,6943.282371,327.4805345,913.9699517,914.9775242,411.9155682,1010.688571,1014.333544,3231.95755,45.79772493,646.6855355,758.7677973,553.9385851,442.5982863,149.3250245,0.216666667,1.683333333,0.9,0.566666667,0.283333333,0.15,0.066666667,0.383333333,2,0.733333333,0.483333333,0.283333333,0.133333333,0.083333333
105,Fall,1.349815245,0.146976394,0.536050831,0.545702499,0.477417554,0.490079018,0.425785327,1.083909874,0.155422544,0.196755051,0.418139285,0.314091365,0.411247144,0.681756684,0.087104193,0.444933916,0.161906174,0.082211553,0.045017416,0.023282918,0.014995622,0.063316531,0.207054798,0.252826725,0.070777005,0.053275495,0.029351006,0.00819121,0.512828944,0.341582549,0.127397826,0.077106009,0.039967948,0.023699941,0.014590717,0.369783419,0.10979549,0.171024144,0.055488073,0.051781629,0.024928118,0.007920642,11125.61902,129.6271831,1726.132623,1787.385383,1368.34769,1468.257704,1089.839359,7109.590427,144.6490715,232.0407711,1061.818742,595.9939033,1032.784388,3046.509544,0.25,1.433333333,0.6,0.366666667,0.233333333,0.116666667,0.083333333,0.15,0.716666667,0.966666667,0.316666667,0.25,0.15,0.033333333
105,Fall,1.142830303,0.105080211,0.254127503,0.513791383,0.395616983,0.686830618,0.495975281,1.577941218,0.113083189,0.320089099,0.447574723,0.517627728,0.331443718,0.472199261,0.093877026,0.549923065,0.30931894,0.101316976,0.069549356,0.027925077,0.014609429,0.05149514,0.402989555,0.192663094,0.082892907,0.047780735,0.024135259,0.008876279,0.577036352,0.449189111,0.247391312,0.09475979,0.05863872,0.027166378,0.012646959,0.526223616,0.274092372,0.146160436,0.084530286,0.04561989,0.024763641,0.0072207,7964.969077,66.2225625,387.4036685,1587.389931,939.7131788,2826.989802,1502.04827,6608.179253,76.71300236,614.949896,1207.202266,1606.989289,676.8807151,1441.763912,0.216666667,2.033333333,1.083333333,0.4,0.35,0.133333333,0.083333333,0.25,1.1,0.733333333,0.366666667,0.233333333,0.116666667,0.05
105,Fall,1.417744548,0.166098609,0.33317485,0.651662316,0.492417921,0.405015336,0.414225479,1.409175068,0.121430699,0.262667362,0.395507565,0.686380167,0.663091837,1.004402353,0.077963625,0.440418347,0.222655826,0.07055465,0.048545345,0.028488474,0.013077347,0.059176261,0.394891141,0.228288871,0.092220008,0.043487462,0.017837721,0.006147397,0.505393458,0.307946669,0.158425625,0.065114442,0.045225972,0.027681767,0.012444539,0.473433105,0.232899464,0.17623707,0.087419587,0.042125188,0.018083228,0.004638412,11687.29761,165.532873,666.4143757,2577.128992,1477.855885,993.9268525,969.200604,12307.44001,88.55720818,414.1787438,937.334498,2877.249888,2702.566364,6828.474789,0.183333333,1.5,0.85,0.3,0.233333333,0.15,0.066666667,0.133333333,1.35,0.85,0.4,0.2,0.083333333,0.033333333
108,Fall,1.281909448,0.227582202,0.582422211,0.636595274,0.491305361,0.37372963,0.37614666,1.198229554,0.06668605,0.271516389,0.265192802,0.345833353,0.36758499,0.37054203,0.141530524,0.547640589,0.167474041,0.100518888,0.049630285,0.030321951,0.008799638,0.055754438,0.542352449,0.181413737,0.118002852,0.046740619,0.023652049,0.015525842,0.564406764,0.507686973,0.128618915,0.097575669,0.046741092,0.029974789,0.009015295,0.328199658,0.392168847,0.129910288,0.102013706,0.045102528,0.024011928,0.012469646,9095.068999,310.8328199,2038.811034,2412.687356,1450.985311,846.4273696,931.4192858,6932.967578,26.69114764,442.5873933,422.3899708,726.2945048,839.2867409,844.7513202,0.4,2.05,0.633333333,0.45,0.25,0.15,0.033333333,0.133333333,2.183333333,0.633333333,0.5,0.233333333,0.116666667,0.083333333
108,Fall,1.116096352,0.174342969,0.465029929,0.423142444,0.496441171,0.370097693,0.413087515,0.8658269,0.050523714,0.21094861,0.279156085,0.424543296,0.344681495,0.500110069,0.125545065,0.562670625,0.19761962,0.108794526,0.052603242,0.028235606,0.016097271,0.06625068,0.527448089,0.18100764,0.098560433,0.044644867,0.022955732,0.010572508,0.556044957,0.517983389,0.161888155,0.109544414,0.047887313,0.028375374,0.016428563,0.359355867,0.37207233,0.14276648,0.094599061,0.039815352,0.023836399,0.009397712,6785.198933,182.4522716,1298.778057,1074.991582,1479.964646,821.2196381,1052.456646,4560.392054,15.31591808,267.4636519,468.0044949,1094.422531,737.0957548,1556.8693,0.316666667,2.183333333,0.733333333,0.466666667,0.266666667,0.133333333,0.083333333,0.166666667,2.033333333,0.65,0.416666667,0.2,0.116666667,0.05
108,Fall,1.537174035,0.180871801,0.533011929,0.703301287,0.525019942,0.535727318,0.256483862,0.907902629,0.081215781,0.362667644,0.292216427,0.538976858,0.29571678,0.492715579,0.10793073,0.588296397,0.212780192,0.095344562,0.05636045,0.020093289,0.007975606,0.094138892,0.516386098,0.177112393,0.118671626,0.029366643,0.022396103,0.010203313,0.594058844,0.547488799,0.187887209,0.083691913,0.05510074,0.018169173,0.007906897,0.433400479,0.380575449,0.108030372,0.113585226,0.028896585,0.022043093,0.009416961,12847.61714,196.3505654,1706.964009,2969.687498,1667.962973,1712.956467,437.5893131,5025.927306,39.58453079,790.0539523,512.6506555,1759.036825,533.390703,1522.992154,0.233333333,2.666666667,0.75,0.45,0.266666667,0.116666667,0.033333333,0.2,2.016666667,0.7,0.533333333,0.15,0.116666667,0.05
110,Fall,1.141605104,0.15539061,0.580294337,0.581137601,0.431975184,0.294794832,0.245721873,1.397152125,0.22936339,0.391160381,0.506858985,0.40809402,0.431110831,0.516179505,0.098332527,0.460629377,0.122075719,0.076561108,0.038334315,0.02075273,0.014206467,0.074678017,0.256474947,0.164351735,0.099299521,0.047206194,0.032220338,0.015466116,0.521910643,0.329924672,0.09583955,0.068677468,0.036933696,0.021554121,0.013700212,0.477300164,0.126683691,0.122959864,0.080291521,0.047314343,0.027966256,0.013737208,7426.382837,144.8998944,2021.348579,2027.908837,1111.040524,536.7448638,373.2939915,11153.13805,315.7872456,909.9744369,1538.809052,1012.210246,1138.143747,1591.875164,0.3,1.566666667,0.466666667,0.366666667,0.183333333,0.1,0.066666667,0.166666667,1.05,0.616666667,0.483333333,0.233333333,0.166666667,0.1
110,Fall,1.575957637,0.163733947,0.318816674,0.635885643,0.505918307,0.363577808,0.568516301,1.184684658,0.096777049,0.354879907,0.374303938,0.447423361,0.435817019,0.336533255,0.067761129,0.453412635,0.208931593,0.084162848,0.048700449,0.02613103,0.01403663,0.078074053,0.431922882,0.230580254,0.111051241,0.047537352,0.028681643,0.016277781,0.49801282,0.319262872,0.185201805,0.066246586,0.043831947,0.027378271,0.012841801,0.503574394,0.290891175,0.187807005,0.107788878,0.043500214,0.028071057,0.016683403,12769.30936,160.9213524,606.5828306,2433.309454,1558.895541,808.705145,1945.563695,6274.539033,56.14715925,753.465754,841.7400386,1201.803496,1148.333828,696.3137844,0.183333333,1.466666667,0.75,0.4,0.233333333,0.133333333,0.066666667,0.233333333,1.466666667,0.833333333,0.483333333,0.233333333,0.15,0.083333333
110,Fall,0.956286416,0.120873463,0.221458819,0.418809445,0.47182356,0.230003886,0.225964565,1.101964754,0.106333809,0.25699143,0.400375278,0.459534597,0.562468696,0.307409856,0.089183887,0.53238708,0.236025353,0.088221916,0.040191967,0.026873423,0.018301377,0.077631442,0.365178761,0.228021691,0.105308923,0.046837087,0.020234268,0.016492744,0.55920126,0.428969834,0.213200325,0.083080579,0.039695645,0.027253224,0.017242523,0.511704984,0.189839028,0.164091515,0.090113294,0.046065624,0.020194991,0.015945303,5411.739217,87.68828507,294.4541202,1052.640369,1363.006335,319.4411459,318.2336306,6967.137652,67.85996979,396.4826264,964.5395825,1292.016603,1832.247487,582.7833642,0.2,1.933333333,0.85,0.4,0.183333333,0.133333333,0.083333333,0.2,1.733333333,0.85,0.466666667,0.216666667,0.1,0.083333333
113,Fall,1.279287128,0.193301767,0.563192082,0.524498652,0.382828911,0.510477723,0.362955757,1.062732076,0.08449065,0.324277515,0.546875726,0.358641138,0.554503465,0.365195207,0.10809238,0.429374761,0.167008215,0.106194474,0.069391971,0.031101071,0.016480532,0.06732021,0.340653889,0.152200401,0.069523001,0.046752206,0.023060799,0.006065089,0.485487729,0.29917889,0.132961543,0.102351415,0.065623037,0.030031409,0.015785184,0.346691033,0.209839634,0.111806508,0.065431068,0.044050389,0.020653794,0.004910134,9960.545729,224.2656558,1903.790551,1651.565709,879.7839817,1575.586638,822.2658891,6807.953324,42.84762729,630.7863175,1796.556853,785.2126693,1864.473813,786.4924903,0.316666667,1.333333333,0.683333333,0.466666667,0.35,0.15,0.083333333,0.216666667,1.116666667,0.633333333,0.316666667,0.216666667,0.116666667,0.033333333
113,Fall,1.738930338,0.19071826,0.46331584,0.849470939,0.603928169,0.400385716,0.690004032,1.398075664,0.142644965,0.344652606,0.880622311,0.623852411,0.653803265,0.317490628,0.080684683,0.511152684,0.205987086,0.08158887,0.050097769,0.02627006,0.013288227,0.074361398,0.383375376,0.181331649,0.061446465,0.036606917,0.013825664,0.009052231,0.545877099,0.424806859,0.179754523,0.078528012,0.052063631,0.027153662,0.012167466,0.482500752,0.226454118,0.154036225,0.058034067,0.038226685,0.013678166,0.007811975,18595.17292,218.2467996,1288.306358,4324.49823,2196.020565,975.4264108,2922.619749,11688.42364,122.1619269,713.2741236,4695.811386,2337.619051,2693.056509,634.8078206,0.2,1.75,0.733333333,0.366666667,0.233333333,0.133333333,0.066666667,0.233333333,1.3,0.683333333,0.266666667,0.166666667,0.066666667,0.05
113,Fall,1.771336764,0.260117282,0.59858295,0.980490871,0.68802146,0.453567669,0.688073922,1.439514252,0.09184438,0.269229779,0.399943109,0.518595524,0.691068896,0.4676615,0.079839577,0.385248766,0.161157308,0.056915446,0.03396742,0.017946964,0.008880363,0.053820971,0.395809141,0.207933031,0.095315163,0.050730755,0.020997685,0.009865024,0.456924981,0.272721625,0.121787419,0.055530483,0.032924704,0.017048443,0.008970639,0.320159506,0.236754746,0.144965323,0.096044595,0.04914477,0.01991368,0.010273306,18666.23772,405.6717064,2149.345731,5843.54946,2897.315653,1228.669133,3030.881766,10947.77178,50.57791687,434.5883971,967.1575665,1616.786597,2954.354865,1410.146257,0.216666667,1.266666667,0.666666667,0.25,0.166666667,0.1,0.05,0.15,1.566666667,0.85,0.4,0.25,0.1,0.05
